"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1455337_at",1.10277627631974,5.84691961223143,3.37074393768785,0.00289176169235307,0.00379636406790967,-2.34406192627565
"1435040_at",0.696327801626515,7.50847018530198,3.36367726520938,0.00294003892386018,0.00385727079824833,-2.36006612934931
"1451593_at",-0.6416900993095,9.61724819717146,-3.36165074772439,0.00295402819003477,0.00387314323507759,-2.36465386736836
"1424356_a_at",0.848884961365163,8.27514023854711,3.35449239302407,0.00300396573385684,0.00393609841518798,-2.38085285075142
"1439271_x_at",-0.583867516772239,8.29245840162253,-3.34774386030449,0.00305179913502998,0.00399621779318504,-2.39611512121839
"1433466_at",-0.774634981327623,9.40949571323314,-3.34632997688024,0.003061914564808,0.00400690161579986,-2.39931156454099
"1439610_at",1.07936063326959,7.93063876267524,3.34519963802182,0.00307002496483994,0.00401494963473321,-2.40186669532538
"1417124_at",0.566410490347147,10.9953412802446,3.33358058739154,0.00315461962512103,0.00412294894208543,-2.4281166481495
"1418468_at",0.596994203181044,8.97182598259076,3.33223410006953,0.00316456892534963,0.00413331451474237,-2.43115688830903
"1422580_at",-0.67169579845061,5.51358334460874,-3.32605765085387,0.00321060110473099,0.0041907654955316,-2.44509798701434
"1449550_at",-0.645210898451348,5.58450446356373,-3.32555344998732,0.0032143875642747,0.00419303549785642,-2.44623569366105
"1415904_at",0.981594051242378,7.49878141554687,3.32179933497576,0.003242717668065,0.00422729839859779,-2.45470504527824
"1417292_at",1.2862694967406,10.2969332902445,3.31497392108824,0.00329485056903942,0.00429165694669841,-2.47009586166185
"1416625_at",2.95578336584099,5.94995222917333,3.31478858405795,0.0032962775279085,0.00429165694669841,-2.47051364886916
"1415996_at",-0.965849072780861,9.91818307675078,-3.31251392819472,0.00331383988992949,0.0043117815086249,-2.47564060296817
"1426315_a_at",0.826689084351231,7.59986710866045,3.30956722468912,0.00333672682723318,0.00433880415376099,-2.48228071630732
"1426415_a_at",0.978195887923389,6.40030275542986,3.30590423995418,0.00336539213099714,0.0043733014494176,-2.49053237352386
"1455169_at",-0.996728970411088,4.82386928992738,-3.29600775261259,0.00344404501893064,0.00447267228837663,-2.51281223744007
"1448239_at",0.655148012130387,6.44625006304221,3.29305240232987,0.0034678783752162,0.00450076990649099,-2.5194615751866
"1451777_at",1.22059803681233,6.95747903606591,3.2888594210155,0.00350196865466439,0.00454213540516319,-2.52889231207338
"1416249_at",0.938193347212551,8.41097704250705,3.28728152561646,0.00351488185435086,0.00455599875804466,-2.53244029924466
"1434470_at",0.642719161188968,6.13201009796135,3.2864422669388,0.00352176908411755,0.00456203863647865,-2.53432720301339
"1427041_at",0.779302287863976,9.36956704595796,3.28538450939076,0.00353046812296009,0.00457041638168285,-2.53670514258024
"1460287_at",0.904393509100243,8.4470283144025,3.28127639979896,0.00356445239742922,0.00461149621600445,-2.54593828671756
"1437404_at",-0.733335121617367,4.81503246059459,-3.2801911220562,0.00357348343902507,0.00462026141611322,-2.5483768866795
"1427428_at",0.981192549296327,7.23527692594958,3.27225072997132,0.003640240320744,0.00470360389708752,-2.56621106401681
"1434557_at",0.95887468962669,6.29455565796839,3.26707976636586,0.00368436540611694,0.0047576168674196,-2.57781772169156
"1435584_at",-0.587617667983778,6.02480015819482,-3.2625650390127,0.00372331625127232,0.00480488448809433,-2.58794662290614
"1452787_a_at",-0.740381769565104,7.03775275796679,-3.26174563379789,0.00373042853883539,0.00481103126419073,-2.58978449898622
"1429008_at",-0.779092336420536,5.81625708489874,-3.24709733495359,0.00385982738337031,0.00497478066780516,-2.6226147042243
"1434339_at",0.983897974959078,4.48385275607445,3.24371056961631,0.00389036113195245,0.00501098087939536,-2.63019842833706
"1436501_at",1.523839593044,6.79987130681024,3.23971244685863,0.00392670918536509,0.00505416319600664,-2.63914780748444
"1455643_s_at",-0.73011551081624,7.16352474788393,-3.23948113654891,0.00392882217189579,0.00505416319600664,-2.63966546139446
"1460351_at",0.718720061139869,12.2828875355997,3.23405605118724,0.00397869792318886,0.00511511195649139,-2.65180290496681
"1436871_at",-0.953546212011164,5.78449745922412,-3.23160153629782,0.004001465444427,0.00514115510049341,-2.65729215761891
"1450784_at",1.10975278831837,5.94986130280057,3.22992359640344,0.00401710249369395,0.00515800997309418,-2.66104389848025
"1416881_at",0.638738358448425,9.49795622064111,3.22467926447587,0.0040663594867196,0.0052179851057655,-2.67276567476352
"1415775_at",-0.59049376632753,8.57146201338414,-3.22256764673384,0.00408635808820257,0.0052393765454646,-2.67748364512742
"1421734_at",1.22820020592712,8.48800167152533,3.22237931714995,0.00408814634748654,0.0052393765454646,-2.67790437876087
"1416930_at",-0.718499029401483,7.43267495790189,-3.212749775853,0.00418060324657282,0.00535451872981935,-2.69940617023004
"1434645_at",0.848699833406531,8.26239075226766,3.21049918456049,0.00420250324416039,0.0053792041525253,-2.70442842376082
"1452353_at",-0.658173547899895,6.30226632879476,-3.20232208480412,0.00428301491150908,0.00547883481497226,-2.72266591581216
"1417527_at",-0.580020020437921,6.37663405066897,-3.19902212691795,0.00431592888426764,0.00551749210672917,-2.73002142732288
"1421968_a_at",0.550296491797707,6.15996350014042,3.18917213336823,0.00441564082776831,0.00564144255475328,-2.75196152641674
"1421977_at",1.00503516942779,5.88843561915463,3.18812098772131,0.00442641277385408,0.0056516791526516,-2.75430151599184
"1451161_a_at",1.68438409872554,8.07796189796853,3.18362145839587,0.00447281213006535,0.00570717988410239,-2.76431509342127
"1451386_at",0.64095007365135,11.8952003334631,3.18336657912083,0.0044754545380217,0.00570717988410239,-2.76488217570293
"1428579_at",1.24266641777279,6.19284562400633,3.18192024150744,0.00449047786068747,0.00572277452314121,-2.76809984615952
"1419537_at",0.838533189595616,6.03514500006701,3.1735768259636,0.00457810232914665,0.00583081689682359,-2.78665166959579
"1428735_at",-0.898417718381715,7.15678934027385,-3.16794995013923,0.00463813136258545,0.00590360039190491,-2.7991537161965
"1418794_at",0.531929366415274,7.82888218514088,3.16636026843757,0.00465522838181452,0.00592168181736406,-2.80268435293704
"1421816_at",0.612810053729579,8.33465416169637,3.16548019208531,0.0046647198704746,0.00593007218791556,-2.80463871282788
"1422668_at",0.79693469467653,7.74051064746337,3.16159309842286,0.00470686656929885,0.00597993966124321,-2.81326841245169
"1423508_at",-0.74810075090225,5.85542535764299,-3.15924716107402,0.0047324813676047,0.00600875501602878,-2.81847482119504
"1450788_at",5.92181989886935,5.94044030923646,3.15594747883013,0.00476873878025946,0.00605103904707024,-2.825795623757
"1424370_s_at",-0.647964526884207,7.07071056156644,-3.15422949782424,0.00478772268192331,0.00607136597682906,-2.82960614483572
"1435302_at",-0.57458132837758,5.99412398621234,-3.15358649889083,0.00479484672405381,0.00607663743246424,-2.8310321444684
"1442029_at",-0.582851264016608,4.6713382978815,-3.15236810776499,0.00480837395999959,0.00609001228823695,-2.83373393085555
"1428004_at",-0.734754287326323,10.825450960554,-3.14450830493301,0.00489653091192557,0.00619721832178625,-2.85115425655798
"1437465_a_at",0.864670572199842,10.0941818706767,3.14428391751777,0.00489907053856052,0.00619721832178625,-2.85165136003226
"1428427_at",0.631602134622183,6.82815579574291,3.13665673183442,0.0049861583960578,0.00630348913279406,-2.86854101836657
"1460194_at",1.11005403941867,8.37823654956427,3.12264205032254,0.00515010418319902,0.0065067324905562,-2.89953710813103
"1451525_at",-0.500824271764971,6.48379850173911,-3.12160816876733,0.00516240326516121,0.00651825023862525,-2.90182176377732
"1428392_at",-0.665403658247453,7.88468477429686,-3.11564544751767,0.00523389271507045,0.0066044437957266,-2.91499278340013
"1420764_at",1.02085742670266,5.69395355966942,3.10137982778664,0.00540883833628868,0.00681905674742897,-2.94646703481608
"1449965_at",-0.923868316997881,6.42254393002984,-3.10123617005521,0.00541062852274027,0.00681905674742897,-2.94678371988747
"1428942_at",2.36975150492127,8.7862318105694,3.09876719260395,0.00544148531574199,0.00685295858426546,-2.95222559933084
"1429379_at",1.18639723181133,5.97779272382661,3.09854899186026,0.00544422051591793,0.00685295858426546,-2.95270645998736
"1453915_a_at",0.62109233926886,6.02510782040078,3.09006596691013,0.00555159396855544,0.00698382337076262,-2.97139133434658
"1429060_at",-0.686659327429865,8.19688143700933,-3.0777749756332,0.00571080581677242,0.00717699182553158,-2.99843019772585
"1454760_at",-0.613360298747485,6.92540043479315,-3.07767212138223,0.00571215657989085,0.00717699182553158,-2.99865629761606
"1419059_at",3.55930091541257,6.28290821799196,3.0722178537042,0.00578423019113366,0.00726309223264361,-3.0106421417859
"1449193_at",2.06104225235425,6.14357420361245,3.06779112602231,0.00584337075212643,0.00733285741443317,-3.02036411816639
"1449015_at",1.15605495126088,10.3685542588881,3.06487233801648,0.00588268442872661,0.00737767159218132,-3.02677148829175
"1450035_a_at",-0.578850915259824,7.16350013430831,-3.04843055682892,0.00610895755115226,0.00765675952555681,-3.06282181094709
"1424250_a_at",-0.587604123932557,8.40367052345794,-3.04798834489538,0.006115157832619,0.00765984296098086,-3.0637903933109
"1449746_s_at",-0.754837301862401,5.26782333790548,-3.03696183844017,0.00627173893566947,0.0078511744133564,-3.0879245709187
"1428304_at",0.912751962009312,6.45993734482124,3.03317899496292,0.00632634240955748,0.00791469105361864,-3.0961965303097
"1453149_at",-0.567478782808881,5.30469664181498,-3.03271533913074,0.00633306650398629,0.00791826630046638,-3.0972101361847
"1426402_at",-0.697723642605692,7.5346906815007,-3.02469960645837,0.00645040840478064,0.00806005882427746,-3.11472403109349
"1439495_at",-0.78328281622723,6.21612851572247,-3.02328844771643,0.00647128207772269,0.0080812107897415,-3.11780547608031
"1417995_at",-0.917176273407501,8.76705182538418,-3.01112504135205,0.00665392030329251,0.00830422229198236,-3.14434267973535
"1449984_at",2.36749358379141,5.75774044940874,3.00885278278496,0.00668858519620226,0.00834240102425227,-3.14929550164449
"1443814_x_at",-0.525306639648493,8.81207748118004,-3.00697574040662,0.00671735191193377,0.00837318120245913,-3.15338577163053
"1450033_a_at",1.39280683386718,10.0618172416302,3.00666022781852,0.00672219899975858,0.00837412624787443,-3.1540732081996
"1423620_at",0.967719135388627,8.81107138829289,3.0060327888961,0.00673184809211368,0.00838104856695976,-3.15544018367907
"1434372_at",1.11815929700628,11.5006344675011,3.00550580541533,0.0067399626309159,0.00838605313980301,-3.15658821463663
"1421456_at",0.717316110374324,7.13133030197375,3.00320651597366,0.00677547762499264,0.00842512336125375,-3.16159628200322
"1422084_at",0.902266929334621,6.73626743455076,3.00234906789988,0.00678876790267341,0.00843652710235142,-3.16346349896123
"1431808_a_at",3.23917645040473,6.95176809802715,3.00028750273732,0.00682082455737061,0.00847122419253791,-3.16795199712751
"1419549_at",3.7662786719347,6.63597396083338,2.99629651411783,0.00688329771360597,0.00854363255603941,-3.17663784107935
"1428633_at",-0.585476665515294,5.37595165252185,-2.99487291471488,0.00690571508978484,0.00856626559895781,-3.17973500821145
"1428385_at",-0.617390372708055,10.4986397588433,-2.99389909735484,0.00692109021783349,0.00858014089959018,-3.18185329966071
"1428682_at",-0.873688149055531,4.18588049573601,-2.99297795517605,0.00693566399960155,0.00859300657663882,-3.18385675907712
"1422601_at",1.05314890796537,8.22612150485328,2.98783417236707,0.00701759043067318,0.00868925344741154,-3.19503985953355
"1449401_at",1.49409417949433,6.37525192820634,2.97613145481645,0.00720746588575372,0.00891696503224514,-3.22045422236648
"1450779_at",1.88992666578588,5.74932758969435,2.9759649829241,0.00721020219404197,0.00891696503224514,-3.22081545594624
"1424616_s_at",0.935677015895909,6.07763616638928,2.97493969468992,0.00722707695150619,0.00893244031181935,-3.22304008881372
"1423423_at",0.755534096343938,8.58585178549616,2.97382833171008,0.00724541126309421,0.0089496997990452,-3.22545113660466
"1424599_at",2.37995761076668,5.95476122015242,2.97048917616029,0.00730076720227088,0.0090126408862271,-3.2326930970658
"1454733_at",0.893943978011619,8.00437606366163,2.96936351985028,0.00731951960039939,0.00903034707326383,-3.23513368373789
"1428733_at",1.12138436118601,7.3643711536296,2.96094740956154,0.00746119863990605,0.00919959952710873,-3.25336921816688
"1418897_at",2.08750010398696,6.29078620912296,2.96052946219979,0.0074683027282066,0.0092028182836144,-3.25427425704712
"1421946_at",1.8963028656704,5.4812600277836,2.95304820527962,0.00759657054745875,0.00935524743307006,-3.27046568556234
"1440173_x_at",1.13075383490475,6.96696781779727,2.94689100570672,0.00770372194829039,0.0094815039363574,-3.28377899344048
"1417009_at",1.388709092967,6.23677699111443,2.94359247701841,0.00776172046110806,0.00954714925186144,-3.29090651555949
"1423944_at",5.5798646899081,7.99407774166828,2.94148313521888,0.00779902882848621,0.00958728153705868,-3.29546270680566
"1456019_at",-0.60624655511967,7.16570803749255,-2.94047876095483,0.00781685384635361,0.00960342932053521,-3.29763169065149
"1437378_x_at",0.635841630468544,6.1916464528798,2.93981858767431,0.00782859148900328,0.00961208355484335,-3.29905719398573
"1424383_at",0.791011825889165,7.64960066290886,2.93242935113445,0.00796112905919187,0.0097689588455512,-3.31500368634234
"1456060_at",1.13935650596763,7.58485516449201,2.92982712111697,0.00800831472825272,0.00982097518770154,-3.32061554072461
"1422245_a_at",0.649483865099032,8.21683960597942,2.92845391145088,0.00803332287371306,0.00984574820189369,-3.32357611378228
"1427129_a_at",-0.699109814205844,7.873750325925,-2.92510708415123,0.008094587644738,0.00991490161269344,-3.33078930234017
"1435432_at",0.757334624182222,6.53943240619968,2.92088273801226,0.00817255564703383,0.0100044195846535,-3.33988885947134
"1419318_at",1.9077326310818,6.55501426046785,2.91813251311836,0.00822370255969251,0.0100610172295402,-3.34581010888839
"1418021_at",2.20163086211909,8.28074771016179,2.91717367713917,0.00824160641961128,0.0100769014611128,-3.34787394160633
"1429954_at",1.16026344913705,7.60704101286949,2.88329288674827,0.00889877591214369,0.0108739218783236,-3.42061677202229
"1416441_at",0.650149981926167,6.61304581066905,2.87347628932747,0.00909837085731236,0.0111111887392819,-3.44162571154324
"1423106_at",0.902314560613066,11.3885731407352,2.86815071232589,0.00920843721646553,0.0112389031104418,-3.4530103428884
"1417702_a_at",1.22573484349509,4.7869278496657,2.86625986126232,0.0092478218128663,0.011280249596635,-3.457050277656
"1417776_at",1.61827873556402,6.84980798604216,2.86530111324707,0.00926785309455156,0.0112979542485962,-3.45909827010439
"1436576_at",1.59691729262743,7.94551871700573,2.86399334540768,0.00929524340231366,0.0113246035026403,-3.46189133050561
"1418231_at",0.515088479760012,7.39000616622404,2.86347825464899,0.00930605285835688,0.0113310322555974,-3.4629912824241
"1423153_x_at",1.86393600534603,3.94656475395665,2.86318962546777,0.00931211514932632,0.0113316766641832,-3.46360759896817
"1424638_at",1.00037495918813,7.72110391940508,2.86183730214458,0.0093405693103869,0.0113595522254587,-3.46649488812588
"1416649_at",2.86306740198818,6.79511107252275,2.86145637875198,0.00934859929018749,0.0113625705319311,-3.46730807520568
"1449326_x_at",3.45662683671389,6.80770411849785,2.85619395804576,0.00946021018817209,0.0114914059699742,-3.47853737442334
"1423048_a_at",0.491674041169554,6.43572639211645,2.85284916386159,0.00953181078279912,0.0115715165875356,-3.48567004753111
